,Fecha,Abrir,Máx.,Mín.,Cierre,Cierre ajus.,Volumen,rendimientos
0,2010-02-22,1110.0,1112.29,1105.38,1108.01,1108.01,3814440000,0.00039382152357742104
1,2010-02-23,1107.49,1108.58,1092.18,1094.6,1094.6,4521050000,-0.012176613827442041
2,2010-02-24,1095.89,1106.42,1095.5,1105.24,1105.24,4168360000,0.00967350622884524
3,2010-02-25,1101.24,1103.5,1086.02,1102.94,1102.94,4521130000,-0.0020831642635576906
4,2010-02-26,1103.1,1107.24,1097.56,1104.49,1104.49,3945190000,0.00140434827355034
5,2010-03-01,1105.36,1116.11,1105.36,1115.71,1115.71,3847640000,0.010107283593191702
6,2010-03-02,1117.01,1123.46,1116.51,1118.31,1118.31,4134680000,0.0023276435966405676
7,2010-03-03,1119.36,1125.64,1116.58,1118.79,1118.79,3951320000,0.00042912700135530314
8,2010-03-04,1119.12,1123.73,1116.66,1122.97,1122.97,3945010000,0.003729217083266287
9,2010-03-05,1125.12,1139.38,1125.12,1138.7,1138.7,4133000000,0.0139102995934497
10,2010-03-08,1138.4,1141.05,1136.77,1138.5,1138.5,3774680000,-0.00017565431276499765
11,2010-03-09,1137.56,1145.37,1134.9,1140.45,1140.45,5185570000,0.0017113148387610981
12,2010-03-10,1140.22,1148.26,1140.09,1145.61,1145.61,5469120000,0.004514324876007007
13,2010-03-11,1143.96,1150.24,1138.99,1150.24,1150.24,4669060000,0.004033370016998894
14,2010-03-12,1151.71,1153.41,1146.97,1149.99,1149.99,4928160000,-0.00021736956824699424
15,2010-03-15,1148.53,1150.98,1141.45,1150.51,1150.51,4164110000,0.00045207564343076404
16,2010-03-16,1150.83,1160.28,1150.35,1159.46,1159.46,4369770000,0.007749057161496351
17,2010-03-17,1159.94,1169.84,1159.94,1166.21,1166.21,4963200000,0.005804795137565081
18,2010-03-18,1166.13,1167.77,1161.16,1165.83,1165.83,4234510000,-0.0003258949274998341
19,2010-03-19,1166.68,1169.2,1155.33,1159.9,1159.9,5212410000,-0.005099485194476214
20,2010-03-22,1157.25,1167.82,1152.88,1165.81,1165.81,4261680000,0.0050823298874814495
21,2010-03-23,1166.47,1174.72,1163.83,1174.17,1174.17,4411640000,0.0071453906182156945
22,2010-03-24,1172.7,1173.04,1166.01,1167.72,1167.72,4705750000,-0.005508385371629812
23,2010-03-25,1170.03,1180.69,1165.09,1165.73,1165.73,5668900000,-0.0017056294177613758
24,2010-03-26,1167.58,1173.93,1161.48,1166.59,1166.59,4708420000,0.0007374631602661291
25,2010-03-29,1167.71,1174.85,1167.71,1173.22,1173.22,4375580000,0.005667141985337086
26,2010-03-30,1173.75,1177.83,1168.92,1173.27,1173.27,4085000000,4.2616844740564804e-05
27,2010-03-31,1171.75,1174.56,1165.77,1169.43,1169.43,4484340000,-0.0032782716003415245
28,2010-04-01,1171.23,1181.43,1170.69,1178.1,1178.1,4006870000,0.00738652065793466
29,2010-04-05,1178.71,1187.73,1178.71,1187.44,1187.44,3881620000,0.007896758064435913
30,2010-04-06,1186.01,1191.8,1182.77,1189.44,1189.44,4086180000,0.0016828787923777017
31,2010-04-07,1188.23,1189.6,1177.25,1182.45,1182.45,5101430000,-0.00589405093486044
32,2010-04-08,1181.75,1188.55,1175.12,1186.44,1186.44,4726970000,0.0033686695230149477
33,2010-04-09,1187.47,1194.66,1187.15,1194.37,1194.37,4511570000,0.006661622998832402
34,2010-04-12,1194.94,1199.2,1194.71,1196.48,1196.48,4607090000,0.001765063092874738
35,2010-04-13,1195.94,1199.04,1188.82,1197.3,1197.3,5403580000,0.0006851089340489951
36,2010-04-14,1198.69,1210.65,1198.69,1210.65,1210.65,5760040000,0.01108838371569334
37,2010-04-15,1210.77,1213.92,1208.5,1211.67,1211.67,5995330000,0.000842167888871758
38,2010-04-16,1210.17,1210.17,1186.77,1192.13,1192.13,8108470000,-0.016257950246036473
39,2010-04-19,1192.06,1197.87,1183.68,1197.52,1197.52,6597740000,0.004511128525653854
40,2010-04-20,1199.04,1208.58,1199.04,1207.17,1207.17,5316590000,0.008026025643238168
41,2010-04-21,1207.16,1210.99,1198.85,1205.94,1205.94,5724310000,-0.0010194314445029012
42,2010-04-22,1202.52,1210.27,1190.19,1208.67,1208.67,6035780000,0.0022612356970690673
43,2010-04-23,1207.87,1217.28,1205.1,1217.28,1217.28,5326060000,0.007098279974131413
44,2010-04-26,1217.07,1219.8,1211.07,1212.05,1212.05,5647760000,-0.00430572057317188
45,2010-04-27,1209.92,1211.38,1181.62,1183.71,1183.71,7454540000,-0.023659566893072765
46,2010-04-28,1184.59,1195.05,1181.81,1191.36,1191.36,6342310000,0.006441937673680552
47,2010-04-29,1193.3,1209.36,1193.3,1206.78,1206.78,6059410000,0.01286014370883258
48,2010-04-30,1206.77,1207.99,1186.32,1186.69,1186.69,6048260000,-0.016787736487182545
49,2010-05-03,1188.58,1205.13,1188.58,1202.26,1202.26,4938050000,0.013035199954753045
50,2010-05-04,1197.5,1197.5,1168.12,1173.6,1173.6,6594720000,-0.024127171031983346
51,2010-05-05,1169.24,1175.95,1158.15,1165.87,1165.87,6795940000,-0.006608358415364349
52,2010-05-06,1164.38,1167.58,1065.79,1128.15,1128.15,10617810000,-0.032888466472885715
53,2010-05-07,1127.04,1135.13,1094.15,1110.88,1110.88,9472910000,-0.015426628935558498
54,2010-05-10,1122.27,1163.85,1122.27,1159.73,1159.73,6893700000,0.04303472538226554
55,2010-05-11,1156.39,1170.48,1147.71,1155.79,1155.79,5842550000,-0.00340312655689989
56,2010-05-12,1155.43,1172.87,1155.43,1171.67,1171.67,5225460000,0.01364598869249329
57,2010-05-13,1170.04,1173.57,1156.14,1157.44,1157.44,4870640000,-0.012219411759088954
58,2010-05-14,1157.19,1157.19,1126.14,1135.68,1135.68,6126400000,-0.018979079305601415
59,2010-05-17,1136.52,1141.88,1114.96,1136.94,1136.94,5922920000,0.0011088524514465206
60,2010-05-18,1138.78,1148.66,1117.2,1120.8,1120.8,6170840000,-0.014297726886780986
61,2010-05-19,1119.57,1124.27,1100.66,1115.05,1115.05,6765800000,-0.005143469084670231
62,2010-05-20,1107.34,1107.34,1071.58,1071.59,1071.59,8328570000,-0.03975572015145415
63,2010-05-21,1067.26,1090.16,1055.9,1087.69,1087.69,5452130000,0.014912654559367987
64,2010-05-24,1084.78,1089.95,1072.7,1073.65,1073.65,5224040000,-0.012992122932899614
65,2010-05-25,1067.42,1074.75,1040.78,1074.03,1074.03,7329580000,0.0003538702264447118
66,2010-05-26,1075.51,1090.75,1065.59,1067.95,1067.95,4521050000,-0.0056770056947721146
67,2010-05-27,1074.27,1103.52,1074.27,1103.06,1103.06,5698460000,0.0323472129280415
68,2010-05-28,1102.59,1102.59,1084.78,1089.41,1089.41,4871210000,-0.012451870600623242
69,2010-06-01,1087.3,1094.77,1069.89,1070.71,1070.71,5271480000,-0.017314285467303576
70,2010-06-02,1073.01,1098.56,1072.03,1098.38,1098.38,5026360000,0.02551438718007349
71,2010-06-03,1098.82,1105.67,1091.81,1102.83,1102.83,4995970000,0.004043236276677301
72,2010-06-04,1098.43,1098.43,1060.5,1064.88,1064.88,6180580000,-0.03501748652291547
73,2010-06-07,1065.84,1071.36,1049.86,1050.47,1050.47,5467560000,-0.013624433691096281
74,2010-06-08,1050.81,1063.15,1042.17,1062.0,1062.0,6192750000,0.010916239754216572
75,2010-06-09,1062.75,1077.74,1052.25,1055.69,1055.69,5983200000,-0.0059593412390872465
76,2010-06-10,1058.77,1087.85,1058.77,1086.84,1086.84,5144780000,0.0290798216120606
77,2010-06-11,1082.65,1092.25,1077.12,1091.6,1091.6,4059280000,0.004370106659325958
78,2010-06-14,1095.0,1105.91,1089.03,1089.63,1089.63,4425830000,-0.0018063207783149315
79,2010-06-15,1091.21,1115.59,1091.21,1115.23,1115.23,4644490000,0.02322247259286971
80,2010-06-16,1114.02,1118.74,1107.13,1114.61,1114.61,5002600000,-0.0005560937250901566
81,2010-06-17,1115.98,1117.72,1105.87,1116.04,1116.04,4557760000,0.0012821376691954428
82,2010-06-18,1116.16,1121.01,1113.93,1117.51,1117.51,4555360000,0.0013162904007037828
83,2010-06-21,1122.79,1131.23,1108.24,1113.2,1113.2,4514360000,-0.003864245341811379
84,2010-06-22,1113.9,1118.5,1094.18,1095.31,1095.31,4514380000,-0.01620132244496867
85,2010-06-23,1095.57,1099.64,1085.31,1092.04,1092.04,4526150000,-0.0029899215361501785
86,2010-06-24,1090.93,1090.93,1071.6,1073.69,1073.69,4814830000,-0.016946192862424502
87,2010-06-25,1075.1,1083.56,1067.89,1076.76,1076.76,5128840000,0.002855218289774183
88,2010-06-28,1077.5,1082.6,1071.45,1074.57,1074.57,3896410000,-0.002035950557543315
89,2010-06-29,1071.1,1071.1,1035.18,1041.24,1041.24,6136700000,-0.031508270947024665
90,2010-06-30,1040.56,1048.08,1028.33,1030.71,1030.71,5067080000,-0.010164425453543183
91,2010-07-01,1031.1,1033.58,1010.91,1027.37,1027.37,6435770000,-0.0032457464551476313
92,2010-07-02,1027.65,1032.95,1015.93,1022.58,1022.58,3968500000,-0.004673293219507561
93,2010-07-06,1028.09,1042.5,1018.35,1028.06,1028.06,4691240000,0.005344685605450304
94,2010-07-07,1028.54,1060.89,1028.54,1060.27,1060.27,4931220000,0.030850061581731633
95,2010-07-08,1062.92,1071.25,1058.24,1070.25,1070.25,4548460000,0.00936867337267307
96,2010-07-09,1070.5,1078.16,1068.1,1077.96,1077.96,3506570000,0.007178100004060206
97,2010-07-12,1077.23,1080.78,1070.45,1078.75,1078.75,3426990000,0.0007325973685221687
98,2010-07-13,1080.65,1099.46,1080.65,1095.34,1095.34,4640460000,0.015261853940210991
99,2010-07-14,1095.61,1099.08,1087.68,1095.17,1095.17,4521050000,-0.00015521499590610117
100,2010-07-15,1094.46,1098.66,1080.53,1096.48,1096.48,4552470000,0.0011954464955711874
101,2010-07-16,1093.85,1093.85,1063.32,1064.88,1064.88,5297350000,-0.029242932098749713
102,2010-07-19,1066.85,1074.7,1061.11,1071.25,1071.25,4089500000,0.005964074173225686
103,2010-07-20,1064.53,1083.94,1056.88,1083.48,1083.48,4713280000,0.011351892195398526
104,2010-07-21,1086.67,1088.96,1065.25,1069.59,1069.59,4747180000,-0.012902685652813713
105,2010-07-22,1072.14,1097.5,1072.14,1093.67,1093.67,4826900000,0.022263615685037746
106,2010-07-23,1092.17,1103.73,1087.88,1102.66,1102.66,4524570000,0.008186429368369252
107,2010-07-26,1102.89,1115.01,1101.3,1115.01,1115.01,4009650000,0.011137930955885434
108,2010-07-27,1117.36,1120.95,1109.78,1113.84,1113.84,4725690000,-0.0010498688628368148
109,2010-07-28,1112.84,1114.66,1103.11,1106.13,1106.13,4002390000,-0.006946067738954189
110,2010-07-29,1108.07,1115.9,1092.82,1101.53,1101.53,4612420000,-0.0041673144027251485
111,2010-07-30,1098.44,1106.44,1088.01,1101.6,1101.6,4006450000,6.354595509431585e-05
112,2010-08-02,1107.53,1127.3,1107.53,1125.86,1125.86,4144180000,0.021783519629687675
113,2010-08-03,1125.34,1125.44,1116.76,1120.46,1120.46,4071820000,-0.004807872789303521
114,2010-08-04,1121.06,1128.75,1119.46,1127.24,1127.24,4057850000,0.006032851860419904
115,2010-08-05,1125.78,1126.56,1118.81,1125.81,1125.81,3685560000,-0.0012693905523797281
116,2010-08-06,1122.07,1123.06,1107.17,1121.64,1121.64,3857890000,-0.0037108765803768487
117,2010-08-09,1122.8,1129.24,1120.91,1127.79,1127.79,3979360000,0.005468065530920585
118,2010-08-10,1122.92,1127.16,1111.58,1121.06,1121.06,3979360000,-0.005985299233984592
119,2010-08-11,1116.89,1116.89,1088.55,1089.47,1089.47,4511860000,-0.02858332684063827
120,2010-08-12,1081.48,1086.72,1076.69,1083.61,1083.61,4521050000,-0.005393279772831977
121,2010-08-13,1082.22,1086.25,1079.0,1079.25,1079.25,3328890000,-0.004031704230371289
122,2010-08-16,1077.49,1082.62,1069.49,1079.38,1079.38,3142450000,0.0001204467649919063
123,2010-08-17,1081.16,1100.14,1081.16,1092.54,1092.54,3968210000,0.012118458371228052
124,2010-08-18,1092.08,1099.77,1085.76,1094.16,1094.16,3724260000,0.001481685001488934
125,2010-08-19,1092.44,1092.44,1070.66,1075.63,1075.63,4290540000,-0.01708040915809832
126,2010-08-20,1075.63,1075.63,1063.91,1071.69,1071.69,3761570000,-0.0036696947092675234
127,2010-08-23,1073.36,1081.58,1067.08,1067.36,1067.36,3210950000,-0.0040485317447247786
128,2010-08-24,1063.2,1063.2,1046.68,1051.87,1051.87,4436330000,-0.014618777443950457
129,2010-08-25,1048.98,1059.38,1039.83,1055.33,1055.33,4360190000,0.0032839816909079997
130,2010-08-26,1056.28,1061.45,1045.4,1047.22,1047.22,3646710000,-0.007714480246337092
131,2010-08-27,1049.27,1065.21,1039.7,1064.59,1064.59,4102460000,0.016450714533391333
132,2010-08-30,1062.9,1064.4,1048.79,1048.92,1048.92,2917990000,-0.014828685114819894
133,2010-08-31,1046.88,1055.14,1040.88,1049.33,1049.33,4038770000,0.0003908018636654939
134,2010-09-01,1049.72,1081.3,1049.72,1080.29,1080.29,4396880000,0.02907765834807642
135,2010-09-02,1080.66,1090.1,1080.39,1090.1,1090.1,3704210000,0.009039911542174104
136,2010-09-03,1093.61,1105.1,1093.61,1104.51,1104.51,3534500000,0.013132362555402658
137,2010-09-07,1102.6,1102.6,1091.15,1091.84,1091.84,3107380000,-0.011537451266510625
138,2010-09-08,1092.36,1103.26,1092.36,1098.87,1098.87,3224640000,0.006418032629720949
139,2010-09-09,1101.15,1110.27,1101.15,1104.18,1104.18,3387770000,0.0048205989722323915
140,2010-09-10,1104.57,1110.88,1103.92,1109.55,1109.55,3061160000,0.004851549676828218
141,2010-09-13,1113.38,1123.87,1113.38,1121.9,1121.9,4521050000,0.011069148848932673
142,2010-09-14,1121.16,1127.36,1115.58,1121.1,1121.1,4521050000,-0.0007133303913713077
143,2010-09-15,1119.43,1126.46,1114.63,1125.07,1125.07,3369840000,0.00353490976547272
144,2010-09-16,1123.89,1125.44,1118.88,1124.66,1124.66,3364080000,-0.0003644881870614647
145,2010-09-17,1126.39,1131.47,1122.43,1125.59,1125.59,4086140000,0.0008265748720807875
146,2010-09-20,1126.57,1144.86,1126.57,1142.71,1142.71,3364080000,0.015095291707627323
147,2010-09-21,1142.82,1148.59,1136.22,1139.78,1139.78,4175660000,-0.0025673730087764227
148,2010-09-22,1139.49,1144.38,1131.58,1134.28,1134.28,3911070000,-0.00483717291908741
149,2010-09-23,1131.1,1136.77,1122.79,1124.83,1124.83,3847850000,-0.008366175280827977
150,2010-09-24,1131.69,1148.9,1131.69,1148.67,1148.67,4123950000,0.02097283822184383
151,2010-09-27,1148.64,1149.92,1142.0,1142.16,1142.16,3587860000,-0.005683544849854091
152,2010-09-28,1142.31,1150.0,1132.09,1147.7,1147.7,4025840000,0.004838733205657932
153,2010-09-29,1146.75,1148.63,1140.26,1144.73,1144.73,3990280000,-0.0025911383655897063
154,2010-09-30,1145.97,1157.16,1136.08,1141.2,1141.2,4284160000,-0.0030884609816881144
155,2010-10-01,1143.49,1150.3,1139.42,1146.24,1146.24,4298910000,0.004406680092947396
156,2010-10-04,1144.96,1148.16,1131.87,1137.03,1137.03,3604110000,-0.008067420805565715
157,2010-10-05,1140.68,1162.76,1140.68,1160.75,1160.75,4068840000,0.020646748273304517
158,2010-10-06,1159.81,1162.33,1154.85,1159.97,1159.97,4073160000,-0.0006722052030153325
159,2010-10-07,1161.57,1163.87,1151.41,1158.06,1158.06,3910550000,-0.001647951434844234
160,2010-10-08,1158.36,1167.73,1155.58,1165.15,1165.15,3871420000,0.006103642814175685
161,2010-10-11,1165.32,1168.68,1162.02,1165.32,1165.32,2505900000,0.00014589331791565788
162,2010-10-12,1164.28,1172.58,1155.71,1169.77,1169.77,4076170000,0.003811420876341655
163,2010-10-13,1171.32,1184.38,1171.32,1178.1,1178.1,4969410000,0.00709582298146908
164,2010-10-14,1177.82,1178.89,1166.71,1173.81,1173.81,4969410000,-0.003648102825229549
165,2010-10-15,1177.47,1181.2,1167.12,1176.19,1176.19,5724910000,0.0020255326074200258
166,2010-10-18,1176.83,1185.53,1174.55,1184.71,1184.71,4450050000,0.0072176178463409565
167,2010-10-19,1178.64,1178.64,1159.71,1165.9,1165.9,5600120000,-0.01600469794135919
168,2010-10-20,1166.74,1182.94,1166.74,1178.17,1178.17,5027880000,0.010469066254142375
169,2010-10-21,1179.82,1189.43,1171.17,1180.26,1180.26,4625470000,0.0017723659783045339
170,2010-10-22,1180.52,1183.93,1178.99,1183.08,1183.08,3177890000,0.0023864542032575107
171,2010-10-25,1184.74,1196.14,1184.74,1185.62,1185.62,4221380000,0.0021446371204069184
172,2010-10-26,1184.88,1187.11,1177.72,1185.64,1185.64,4203680000,1.6868668978158766e-05
173,2010-10-27,1183.84,1183.84,1171.7,1182.45,1182.45,4335670000,-0.002694155990308462
174,2010-10-28,1184.47,1189.53,1177.1,1183.78,1183.78,4283460000,0.0011241511941456764
175,2010-10-29,1183.87,1185.46,1179.7,1183.26,1183.26,3537880000,-0.0004393673181400836
176,2010-11-01,1185.71,1195.81,1177.65,1184.38,1184.38,4129180000,0.0009460898477315376
177,2010-11-02,1187.86,1195.88,1187.86,1193.57,1193.57,3866200000,0.007729385187609348
178,2010-11-03,1193.79,1198.3,1183.56,1197.96,1197.96,4665480000,0.0036712940509606175
179,2010-11-04,1198.34,1221.25,1198.34,1221.06,1221.06,5695470000,0.01909922381617784
180,2010-11-05,1221.2,1227.08,1220.29,1225.85,1225.85,5637460000,0.003915146955609237
181,2010-11-08,1223.24,1224.57,1217.55,1223.25,1223.25,3937230000,-0.0021232297388884083
182,2010-11-09,1223.59,1226.84,1208.94,1213.4,1213.4,4848040000,-0.0080849146610354
183,2010-11-10,1213.14,1218.75,1204.33,1218.71,1218.71,4561300000,0.004366585752434095
184,2010-11-11,1213.04,1215.45,1204.49,1213.54,1213.54,3931120000,-0.0042512141320765855
185,2010-11-12,1209.07,1210.5,1194.08,1199.21,1199.21,4213620000,-0.011878701482340309
186,2010-11-15,1200.44,1207.43,1197.15,1197.75,1197.75,3503370000,-0.0012182098829831606
187,2010-11-16,1194.79,1194.79,1173.0,1178.34,1178.34,5116380000,-0.0163381284080449
188,2010-11-17,1178.33,1183.56,1175.82,1178.59,1178.59,3904780000,0.00021214036983506886
189,2010-11-18,1183.75,1200.29,1183.75,1196.69,1196.69,4687260000,0.015240603506340206
190,2010-11-19,1196.12,1199.97,1189.44,1199.73,1199.73,3675390000,0.0025371192284322393
191,2010-11-22,1198.07,1198.94,1184.58,1197.84,1197.84,3689500000,-0.001576596630330781
192,2010-11-23,1192.51,1192.51,1176.91,1180.73,1180.73,4133070000,-0.014387043583311629
193,2010-11-24,1183.7,1198.62,1183.7,1198.35,1198.35,3384250000,0.014812719350008895
194,2010-11-26,1194.16,1194.16,1186.93,1189.4,1189.4,1613820000,-0.007496632323667193
195,2010-11-29,1189.08,1190.34,1173.64,1187.76,1187.76,3673450000,-0.0013797979607531208
196,2010-11-30,1182.96,1187.4,1174.14,1180.55,1180.55,4284700000,-0.006088748748767805
197,2010-12-01,1186.6,1207.61,1186.6,1206.07,1206.07,4548110000,0.02138670815746615
198,2010-12-02,1206.81,1221.89,1206.81,1221.53,1221.53,4970800000,0.012737031643018829
199,2010-12-03,1219.93,1225.57,1216.82,1224.71,1224.71,3735780000,0.0025999098954114317
200,2010-12-06,1223.87,1225.8,1220.67,1223.12,1223.12,3527370000,-0.0012991100065108331
201,2010-12-07,1227.25,1235.05,1223.25,1223.75,1223.75,6970630000,0.0005149435923619067
202,2010-12-08,1225.02,1228.93,1219.5,1228.28,1228.28,4607590000,0.003694901900663627
203,2010-12-09,1230.14,1234.71,1226.85,1233.0,1233.0,4522510000,0.0038354074189605823
204,2010-12-10,1233.85,1240.4,1232.58,1240.4,1240.4,4547310000,0.005983684061949668
205,2010-12-13,1242.52,1246.73,1240.34,1240.46,1240.46,4361240000,4.8370323203855544e-05
206,2010-12-14,1241.84,1246.59,1238.17,1241.59,1241.59,4132350000,0.0009105377233105524
207,2010-12-15,1241.58,1244.25,1234.01,1235.23,1235.23,4407340000,-0.005135628732467859
208,2010-12-16,1236.34,1243.75,1232.85,1242.87,1242.87,4736820000,0.006166033821100105
209,2010-12-17,1243.63,1245.81,1239.87,1243.91,1243.91,4632470000,0.0008364230536136011
210,2010-12-20,1245.76,1250.2,1241.51,1247.08,1247.08,3548140000,0.0025451741767312723
211,2010-12-21,1249.43,1255.82,1249.43,1254.6,1254.6,3479670000,0.006011978070857421
212,2010-12-22,1254.94,1259.39,1254.94,1258.84,1258.84,1285590000,0.0033738653176371234
213,2010-12-23,1257.53,1258.59,1254.05,1256.77,1256.77,2515020000,-0.0016457244701686808
214,2010-12-27,1254.66,1258.43,1251.48,1257.54,1257.54,1992470000,0.0006124941030118858
215,2010-12-28,1259.1,1259.9,1256.22,1258.51,1258.51,2478450000,0.0007710498980996865
216,2010-12-29,1258.78,1262.6,1258.78,1259.78,1259.78,2214380000,0.0010086210147884852
217,2010-12-30,1259.44,1261.09,1256.32,1257.88,1257.88,1970720000,-0.0015093383226483204
218,2010-12-31,1256.76,1259.34,1254.19,1257.64,1257.64,1799770000,-0.0001908154184647296
219,2011-01-03,1257.62,1276.17,1257.62,1271.87,1271.87,4286670000,0.01125130963440283
220,2011-01-04,1272.95,1274.12,1262.66,1270.2,1270.2,4796420000,-0.001313890050426815
221,2011-01-05,1268.78,1277.63,1265.36,1276.56,1276.56,4764920000,0.0049945917332972515
222,2011-01-06,1276.29,1278.17,1270.43,1273.85,1273.85,4844100000,-0.0021251493053446057
223,2011-01-07,1274.41,1276.83,1261.7,1271.5,1271.5,4963110000,-0.0018465049346529077
224,2011-01-10,1270.84,1271.52,1262.18,1269.75,1269.75,4036450000,-0.0013772751808198854
225,2011-01-11,1272.58,1277.25,1269.62,1274.48,1274.48,4050750000,0.0037182215832849935
226,2011-01-12,1275.65,1286.87,1275.65,1285.96,1285.96,4226940000,0.00896726885011282
227,2011-01-13,1285.78,1286.7,1280.47,1283.76,1283.76,4310840000,-0.001712249223647914
228,2011-01-14,1282.9,1293.24,1281.24,1293.24,1293.24,4661590000,0.007357425505636377
229,2011-01-18,1293.22,1296.06,1290.16,1295.02,1295.02,5284990000,0.0013754416330838501
230,2011-01-19,1294.52,1294.6,1278.92,1281.92,1281.92,4743710000,-0.010167184992425787
231,2011-01-20,1280.85,1283.35,1271.26,1280.26,1280.26,4935320000,-0.0012957717508255116
232,2011-01-21,1283.63,1291.21,1282.07,1283.35,1283.35,4935320000,0.0024106642558033367
233,2011-01-24,1283.29,1291.93,1282.47,1290.84,1290.84,3902470000,0.005819322689537693
234,2011-01-25,1288.17,1291.26,1281.07,1291.18,1291.18,4595380000,0.000263359696644669
235,2011-01-26,1291.97,1299.74,1291.97,1296.63,1296.63,4730980000,0.004212061981042009
236,2011-01-27,1297.51,1301.29,1294.41,1299.54,1299.54,4309190000,0.0022417647678586914
237,2011-01-28,1299.63,1302.67,1275.1,1276.34,1276.34,5618630000,-0.01801374858601659
238,2011-01-31,1276.5,1287.17,1276.5,1286.12,1286.12,4167160000,0.007633326949972496
239,2011-02-01,1289.14,1308.86,1289.14,1307.59,1307.59,5164500000,0.01655581418074286
240,2011-02-02,1305.91,1307.61,1302.62,1304.03,1304.03,4098260000,-0.0027262788652279426
241,2011-02-03,1302.77,1308.6,1294.83,1307.1,1307.1,4370990000,0.0023514734345755294
242,2011-02-04,1307.01,1311.0,1301.67,1310.87,1310.87,3925950000,0.0028800961095791244
243,2011-02-07,1311.85,1322.85,1311.85,1319.05,1319.05,3902270000,0.006220741603444067
244,2011-02-08,1318.76,1324.87,1316.03,1324.57,1324.57,3881530000,0.004176097943201374
245,2011-02-09,1322.48,1324.54,1314.89,1320.88,1320.88,3922240000,-0.0027896973241534964
246,2011-02-10,1318.13,1322.78,1311.74,1321.87,1321.87,4184610000,0.0007492195980016669
247,2011-02-11,1318.66,1330.79,1316.08,1329.15,1329.15,4219300000,0.005492239439842426
248,2011-02-14,1328.73,1332.96,1326.9,1332.32,1332.32,3567040000,0.0023821433260880175
249,2011-02-15,1330.43,1330.43,1324.61,1328.01,1328.01,3926860000,-0.003240202358999328
250,2011-02-16,1329.51,1337.61,1329.51,1336.32,1336.32,1966450000,0.0062379862455999606
251,2011-02-17,1334.37,1341.5,1331.0,1340.43,1340.43,1966450000,0.0030708906172792973
252,2011-02-18,1340.38,1344.07,1338.12,1343.01,1343.01,1162310000,0.0019229055205082848
253,2011-02-22,1338.91,1338.91,1312.33,1315.44,1315.44,1322780000,-0.020742153105926635
254,2011-02-23,1315.44,1317.91,1299.55,1307.4,1307.4,1330340000,-0.006130778227341465
255,2011-02-24,1307.09,1310.91,1294.26,1306.1,1306.1,1222900000,-0.0009948345951537798
256,2011-02-25,1307.34,1320.61,1307.34,1319.88,1319.88,3836030000,0.010495225773550236
257,2011-02-28,1321.61,1329.38,1320.55,1327.22,1327.22,1252850000,0.005545705724534893
258,2011-03-01,1328.64,1332.09,1306.14,1306.33,1306.33,1180420000,-0.015864850224639092
259,2011-03-02,1305.47,1314.19,1302.58,1308.44,1308.44,1025000000,0.0016139090306173224
260,2011-03-03,1312.37,1332.28,1312.37,1330.97,1330.97,4340470000,0.01707241180952882
261,2011-03-04,1330.73,1331.08,1312.59,1321.15,1321.15,4223740000,-0.007405430280443107
262,2011-03-07,1322.72,1327.68,1303.99,1310.13,1310.13,3964730000,-0.008376200503835498
263,2011-03-08,1311.05,1325.74,1306.86,1321.82,1321.82,4531420000,0.008883205891223349
264,2011-03-09,1319.92,1323.21,1312.27,1320.02,1320.02,3709520000,-0.0013626868232272332
265,2011-03-10,1315.72,1315.72,1294.21,1295.11,1295.11,4723020000,-0.019051254369579457
266,2011-03-11,1293.43,1308.35,1291.99,1304.28,1304.28,3740400000,0.007055530751890258
267,2011-03-14,1301.19,1301.19,1286.37,1296.39,1296.39,4050370000,-0.006067685794074695
268,2011-03-15,1288.46,1288.46,1261.12,1281.87,1281.87,5201400000,-0.011263529286306983
269,2011-03-16,1279.46,1280.91,1249.05,1256.88,1256.88,5833000000,-0.01968748964337206
270,2011-03-17,1261.61,1278.88,1261.61,1273.72,1273.72,4134950000,0.013309293117774694
271,2011-03-18,1276.71,1288.88,1276.18,1279.21,1279.21,4685500000,0.00430094711793838
272,2011-03-21,1281.65,1300.58,1281.65,1298.38,1298.38,4223730000,0.014874633633061064
273,2011-03-22,1298.29,1299.35,1292.7,1293.77,1293.77,3576550000,-0.003556896676727053
274,2011-03-23,1292.19,1300.51,1284.05,1297.54,1297.54,3842350000,0.002909727249843295
275,2011-03-24,1300.61,1311.34,1297.74,1309.66,1309.66,4223740000,0.009297397442382284
276,2011-03-25,1311.8,1319.18,1310.15,1313.8,1313.8,4223740000,0.003156139934757779
277,2011-03-28,1315.45,1319.74,1310.19,1310.19,1310.19,3215170000,-0.0027515366122545675
278,2011-03-29,1309.37,1319.45,1305.26,1319.44,1319.44,3482580000,0.0070352392937787864
279,2011-03-30,1321.89,1331.74,1321.89,1328.26,1328.26,3809570000,0.006662410865996059
280,2011-03-31,1327.44,1329.77,1325.03,1325.83,1325.83,3566270000,-0.0018311366072702206
281,2011-04-01,1329.48,1337.85,1328.89,1332.41,1332.41,4223740000,0.004950654146415294
282,2011-04-04,1333.56,1336.74,1329.1,1332.87,1332.87,4223740000,0.0003451794967636779
283,2011-04-05,1332.03,1338.21,1330.03,1332.63,1332.63,3852280000,-0.00018007878495468458
284,2011-04-06,1335.94,1339.38,1331.09,1335.54,1335.54,4223740000,0.002181271173726725
